created_at,text,username,screen_name,verified,followers_count
Tue Oct 05 18:40:34 +0000 2021,@TaylorandPayne @rachel_sg I have recovered but not fully. I’m only operating at about 110%,Gilles,GillesOffTheWeb,False,5734
Tue Oct 05 18:40:34 +0000 2021,"@Coach_JFord Jordan Anderson
Basha High School (Chandler AZ)
C/o 2022
ATH/DB/Saf/WR
6'0 170 LBS
3.375 GPA

https://t.co/x7XDfiDjoE",Jordan Anderson,JordanAnd22,False,323
Tue Oct 05 18:40:34 +0000 2021,"@MacFarlaneNews Well, you can’t blame people who don’t want to get their hair done by a terrorist. I don’t. Put you… https://t.co/oohRi4sc0k",Barb Landa,BJLRN,False,3146
Tue Oct 05 18:40:34 +0000 2021,"Maybe the time is near, I speak on things long before they happen but you don’t wanna listen to me you think I’m ju… https://t.co/qAhmeEMBh9",Preach,JustCallEmSir,False,487
Tue Oct 05 18:40:34 +0000 2021,@AquaLilyPatT @LovelyLadyLe Okay I'm not greedy 😂,Mr.Proper_LyTe_skinned_chAmp,LyteSkinedChamp,False,2394
Tue Oct 05 18:40:34 +0000 2021,if its me i will be okay,ً,s55bin,False,6
Tue Oct 05 18:40:34 +0000 2021,I peep everything so keep them funny ass slick comments to self cus I’m very confrontational,🥇,beatdaodds_,False,973
Tue Oct 05 18:40:34 +0000 2021,am i just difficult to love?,ꕥ111ꕥ,cleo1uvbug,False,567
Tue Oct 05 18:40:34 +0000 2021,@snboxing I still love the movie,Albert Perez/ El Sabio,1AlbertPerez,False,572
Tue Oct 05 18:40:34 +0000 2021,@NFLOfficiating this is what @jbbigbear is talking about. Do a better job. You’re literally on the Field and it’s h… https://t.co/CD5x7PuRik,Nate Flint,Nate_Flint,False,355
Tue Oct 05 18:40:34 +0000 2021,RT @OccupyDemocrats: BREAKING: Man who hunted down and killed Black jogger Ahmaud Arbery demands that the judge block the jury from seeing…,Shropshire 🇺🇸 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Shropsh17793278,False,227
Tue Oct 05 18:40:34 +0000 2021,@legendarylizzy @JustSofi_YT I know I’m late but here’s my sweetie ❤️💯 https://t.co/4sL9KkfHOS,Joкёя,KhaoticPlayz,False,259
Tue Oct 05 18:40:34 +0000 2021,RT @OshawottKing23: @TheFunny_mp4 Me eating the Scrumptious steak after i win 46 billion dollars in Squid Game https://t.co/Scr5VBMQ5D,MitaK,MitaKxD,False,73
Tue Oct 05 18:40:34 +0000 2021,RT @seokjinnieselca: AND IF SEOKJIN SINGS IN A LOWER REGISTER IN HIS OST 😭😭😭,moon chamber,seokjinchamber,False,139
Tue Oct 05 18:40:34 +0000 2021,@KennyKing_Jr I'd take anyone at this point.  I'll suit up with my fat ass and bad back and at least not cost us fa… https://t.co/IQMsQotsIC,Melmacaveli,Melmacaveli,False,77
Tue Oct 05 18:40:34 +0000 2021,RT @03B00GZ: i’m so sexy in scrubs 🙄,virg0,erbodylovemyzja,False,927
Tue Oct 05 18:40:34 +0000 2021,"RT @ClaudiaWebbe: 37% of global tax losses are enabled by a network of British overseas Tax Havens where current and former world leaders,…","💙 Help the #NHS wear a mask, get jabbed",Luckylilybee,False,2941
Tue Oct 05 18:40:34 +0000 2021,I CANT HANDLE THIS RN,mo🤩,idkmld,False,266
Tue Oct 05 18:40:34 +0000 2021,"RT @LemonGenshin: ⚡️‼️JOINT VA GIVEAWAY‼️⚡️

Me and the wonderful @KayliMills, the English VA for Keqing, have teamed up to bring you all s…",lexi,asmodeuslut,False,771
Tue Oct 05 18:40:34 +0000 2021,@RB_07FtboI I’m saying Gomez at right back is not my jam ffs,matip & salah stan acc,kloppbalI,False,857
Tue Oct 05 18:40:34 +0000 2021,"RT @BernieSanders: I get a little tired of Republicans telling me and telling you that we ""can't afford it"" when we talk about investing in…",Armen,mtnmama12753,False,220
Tue Oct 05 18:40:34 +0000 2021,RT @SaltoSalts: Hey guys I conveniently have a new sona now https://t.co/CA7AujS0iG,Evil-Type Noerbmu,noerbmu,False,4714
Tue Oct 05 18:40:34 +0000 2021,@ulupicaxxx @BabesPornCum Fuck! You have try all of them one at a time!,J Vein,JVein7,False,57
Tue Oct 05 18:40:34 +0000 2021,RT @WickedBoneClub: And only 337 (3.37%) are listed under 1 ETH! 👀 New and existing members have been loading up during this consolidation…,CryptoVaultBandit,C_V_Bandit,False,293
Tue Oct 05 18:40:34 +0000 2021,"RT @emily_thorne_: Hi , my dear! I'm online https://t.co/RiCwr6UudI 
Сome to my room, let's have a fun time 😘i will wait u!

I also have On…",GOKU L MCKNIGHT,McknightGoku,False,51
Tue Oct 05 18:40:34 +0000 2021,"RT @tsunderebean_: Hello user! As our customer, I am here to guarantee your satisfaction. 
#Sam #SamsungSam https://t.co/DiQR1qgWlw",Women's feet are everything,JulienTaremi,False,39
Tue Oct 05 18:40:34 +0000 2021,god i used to think this dog was adorable but now i cant unsee how human his eyes looks it has the darkest most biz… https://t.co/2HO2mnWJnT,who is SOOBIN 🤨,boxianmvs,False,155
Tue Oct 05 18:40:34 +0000 2021,@ShaunZeppelin @Brexit_Refugee @GaryLineker Do you have dementia or something? Price cap. Remember? That is why con… https://t.co/gBt5U0AjCi,DT Braven,dtbraven,False,363
Tue Oct 05 18:40:34 +0000 2021,undercover british bc the FUCK is a pop and crisp ☹️☹️,alex 👻 🎃,hobiDNI,False,1090
Tue Oct 05 18:40:34 +0000 2021,RT @Charlie533080: Reassuring to see my last ‘boss’ Sir Simon Gass @FCDOGovUK leading UK discussions with Taliban on a range of issues incl…,ProudGranny24,ProudGranny24,False,2812
Tue Oct 05 18:40:34 +0000 2021,RT @trixievenus777: wwyd if i look at you like this https://t.co/1IgOP3EZhv,Anna,Aprivate67,False,98589
Tue Oct 05 18:40:34 +0000 2021,"RT @FlameCryptos: Dragonlings @NeandnationNFT have given me 1  #NFT to give to a lucky winner!

To Enter 
1️⃣Like &amp; RT this post 
2️⃣Tag 3…",Devid,Devid390,False,40
Tue Oct 05 18:40:34 +0000 2021,@FrogsGoYete Like bro I gotta shower,Todi spook spooks,TodiToday,False,11
Tue Oct 05 18:40:34 +0000 2021,"RT @shinin_moonbeam: what I hate seeing the most is elif sad and lost
she has already experienced so much loss in her small life
one might…",Kiana,filbertedit,False,1
Tue Oct 05 18:40:34 +0000 2021,"@gaybattery tysm aran 🥺❤️ im happy we had the chance to know how he died, since he was an outdoor cat. he had the b… https://t.co/szXUXtnXSz",💙 nico's gf 💙,shroomiiish,False,254
Tue Oct 05 18:40:34 +0000 2021,"i've gone so long without a mom, i guess i don't really know how to have one",louie duck bot,louieduckbot,False,10
Tue Oct 05 18:40:34 +0000 2021,RT @huttaburger: i like how that little splatoon kid has just been standing there traumatized by the smash logo for over three years https:…,Miguel,crocr0ck,False,139
Tue Oct 05 18:40:34 +0000 2021,RT @ChloeBailey: i have never felt more seen https://t.co/RmQ2oyxUHc,🎰,diesell404,False,651
Tue Oct 05 18:40:34 +0000 2021,"Thematic Rhodes Improvisation in A Major, pt3
.
.
.
#electricpiano #Rhodes #jam #improvisation #music #Amajor https://t.co/Tnb9Z1lFBn",Eric Levy,ericlevymusic,False,1456
Tue Oct 05 18:40:34 +0000 2021,RT @chartdata: .@BLACKPINK's 'THE ALBUM' becomes the first album by a female Korean act to spend a full year on the World Albums chart.,ً❤‍🔥,sickojisoo,False,457
Tue Oct 05 18:40:34 +0000 2021,RT @mwesi24: I wish y'all parents good health. ❤️,Radius Dominick,RadiusDominick,False,32
Tue Oct 05 18:40:34 +0000 2021,"RT @weverseofficial: [Weverse Magazine] When can we attend concerts again?
Common sense for a healthy fan life during COVID-19

Want to kno…",bangtanbop⁷,bangtanbopOT7,False,0
Tue Oct 05 18:40:34 +0000 2021,"@SB19_YTin Never give up. Find a way to make it happen. - Anonymous

Requesting Palayo by #Felip @88risingRadio… https://t.co/OUIJEaUmnv",🐰 Finn ▶️🌱,mei_finn18,False,183
Tue Oct 05 18:40:34 +0000 2021,"RT @HasanIsmaik: World Teachers' Day offers me the opportunity to relive my school days memories, to appreciate the impact my teachers made…",ريم,18anafi_almisri,False,229
Tue Oct 05 18:40:34 +0000 2021,RT @naailadesai: this is why i'm never leaving this app😭 https://t.co/8gbpQn11rQ,Jon Darling,WarleyOwl,False,227
Tue Oct 05 18:40:34 +0000 2021,"RT @doseofasiaaaa: Do not hmu after 9pm asking what I’m doing… I am home, in bed",👼🏼,retropyendys,False,60
Tue Oct 05 18:40:34 +0000 2021,RT @iamshaxo: I really wouldn't know what to do without music,JunBug✍️💨,ash_cash21,False,724
Tue Oct 05 18:40:34 +0000 2021,Check out this listing I just added to my #Poshmark closet: Men's Ozark Trail Red Plaid Cotton Long Sleeve Button D… https://t.co/kr1JPuIcsq,Poole Brook Farms,pbfarms1,False,14
Tue Oct 05 18:40:34 +0000 2021,"RT @DavidBent007: @GBNEWS 'Shiti Cartel' here has a more Maggie Thatcher delivery, sound &amp; rhythm to her speech

She's definitely been havi…",David Bent,DavidBent007,False,29
Tue Oct 05 18:40:34 +0000 2021,"RT @TheChiragKhanna: Hi, @Twitter. Usually, people don't see my Tweets (or usually, they ignore them), however, today I would really apprec…",Aditya,_JustJoking,False,420
Tue Oct 05 18:40:35 +0000 2021,RT @naailadesai: this is why i'm never leaving this app😭 https://t.co/8gbpQn11rQ,Gaia🍋,_its_ga,False,745
Tue Oct 05 18:40:35 +0000 2021,"RT @McQueenRH: ✨retweet = 1 million ✨
💓💖ends when i wake💖💓",`Xən` • 13/15 proofs 📌 • MM services open! 💌,Drclinq_Xen,False,95
Tue Oct 05 18:40:35 +0000 2021,"@HeatherAntos ""God Coffee"" is a deity to be respected and feared.",Case-per The Friendly Ghost,CaseAiken,False,1095
Tue Oct 05 18:40:35 +0000 2021,"my life rn is basically bachelor in paradise minus the bachelors, and the paradise. just a lot of crying and drinking.",ck 👻🎃🧛🏻‍♀️,CHEESELOUISE_,False,261
Tue Oct 05 18:40:35 +0000 2021,RT @MarioHTXX: I know people play both sides that’s why my talks are brief &amp; visits are limited,Rockstar Medicine🎸,kalebfacade,False,40
Tue Oct 05 18:40:35 +0000 2021,"@JustAlyxCentral Comes across as a third rate Connor mcgregor wanna be, it’s a tired act",Objectionable Octopus,wrestlingpolls8,False,1
Tue Oct 05 18:40:35 +0000 2021,"RT @TheLawSociety: .@LawSocPresident I. Stephanie Boyce said: ""The suggestion that defence lawyers are the reason that rape convictions are…",Helen in Somerset 🕷,heleninsomerset,False,192
Tue Oct 05 18:40:35 +0000 2021,RT @IntelDoge: Sad and honestly quite frightening.,Reneintel,reneintel,False,25
Tue Oct 05 18:40:35 +0000 2021,"RT @zxling1: New artwork for sale! - ""American Flay on a Red Sailboat"" - https://t.co/nQXM1QFskH @fineartamerica https://t.co/obydb9nYn3",Linda Vanoudenhaegen,Vanoudenhaegen,False,3004
Tue Oct 05 18:40:35 +0000 2021,"RT @celestadore: [BREAKING] Mark Zuckerberg reveals he has no plans to fix social media apps until the Yuri on Ice movie, Ice Adolescence,…",Ayu,LadySeara,False,38
Tue Oct 05 18:40:35 +0000 2021,@Tkayess @219BoyYogioo Facts I’m trynna see a nigga whole left eye swell up,Satoru Gojo’s BlindFold,ObiBotKenobi,False,1937
Tue Oct 05 18:40:35 +0000 2021,"RT @fosgoodwood: What its like to drive the most epic Group B car ever! #gwmasters 
https://t.co/DuIa2vKh9o",Carabina,vcarabineiro,False,602
Tue Oct 05 18:40:35 +0000 2021,RT @SheaSerrano: ayyyyyyyyyye this is the first bwokmark i've seen out in the wild https://t.co/aD6n07ZmxJ,Big3 On Fire Edition,Big3OnFirePod,False,867
Tue Oct 05 18:40:35 +0000 2021,"RT @julie_kelly2: In July, Channing Phillips, acting AG for DC handling every J6 prosecution, dismissed an assault charge against BLM activ…",John Smith,Deplorabledodos,False,2199
Tue Oct 05 18:40:35 +0000 2021,RT @chartdata: .@BLACKPINK's 'THE ALBUM' becomes the first album by a female Korean act to spend a full year on the World Albums chart.,shahd__24,shahd2426,False,84
Tue Oct 05 18:40:35 +0000 2021,"RT @thomasslade: This has to be the week for a case to finally be granted leave to appeal, right? I'm liking R v Ghadban (it's about motori…",Legal Affairs Canada,LawScribes,False,6918
Tue Oct 05 18:40:35 +0000 2021,"@b1ahblahblah Yeah thank you, I really want an album with the same wow-factor In the Court had",DOOM Spooks Bowie 👻,BowieDoom,False,265
Tue Oct 05 18:40:35 +0000 2021,@sewage666 Be careful when you trim them. A few months ago I stripped had an eyebrow off.,TheMostMetalHeartSurgeon,DHeartsurgeon,False,1415
Tue Oct 05 18:40:35 +0000 2021,@mvchels i dont remember that at all omg,nessa misses hslot💌,brookewlkrs,False,432
Tue Oct 05 18:40:35 +0000 2021,"@TrueTriage I gotchu, i can definitely assist you with the dope 2d model at reasonable prices, Let's do business!… https://t.co/BQpYbTDKX0",Amelia Designs,GfxWilliams,False,285
Tue Oct 05 18:40:35 +0000 2021,"RT @KINGDOMHEARTS: ""They were very thorough and did a great job responding to our frequent reviews and detailed requests. I think fans will…",Xx_0rangerager_Xx (28 DAYS 🎃),GTKA285,False,23
Tue Oct 05 18:40:35 +0000 2021,"@jared90092490 @CTVNews The UK health minister mis-spoke, there is no contradiction, only human error. 

https://t.co/t7GXJJ3FvI",Minion,MinionMania18,False,17
Tue Oct 05 18:40:35 +0000 2021,RT @UnfaithfulDudes: Just giving my brother-in-law a little taste taste 👅 https://t.co/FaKbpJDPYr,Lalito Saunero 2,LordCiprianero2,False,45422
Tue Oct 05 18:40:35 +0000 2021,@TrixiNised @KingMatttt @FUT22News Maybe you should stop trolling him and use a profile picture that doesn’t look l… https://t.co/ourvWIcgex,AD2113,Ad2113Andrew,False,1
Tue Oct 05 18:40:35 +0000 2021,RT @H34SSANv3: Football is so much better when people hate each other ffs,Hamza,Ham4a_,False,625
Tue Oct 05 18:40:35 +0000 2021,i xhsoe yi do ir i canf pit blame on hwr,SUGA🌟,sugadeeznuts,False,1623
Tue Oct 05 18:40:35 +0000 2021,RT @ripfeelings: having a small circle is cool until your two friends are busy,ｋi❤️‍🔥,myccci,False,600
Tue Oct 05 18:40:35 +0000 2021,@MethiaLydiaN Men's numbers are not a private part,Mweine Furaimu,mweinefuraimu,False,32
Tue Oct 05 18:40:35 +0000 2021,"RT @mattprescott: The MET POLICE, POLICE and GOVERNMENT are not capable of REGULATING themselves. We need to address this situation once BR…",💙Truth Twisters OUT💙,Doz67622445,False,929
Tue Oct 05 18:40:35 +0000 2021,"RT @alxndraisms: Sorry, I didn't text back. My mental health is getting bad again.",ดอฟอ✨,adiff_iam,False,7
Tue Oct 05 18:40:35 +0000 2021,RT @_hurtsa: Crazy how it took 10 seconds for a drunk individual to realize they was at the wrong apartment? This is exactly how I know tha…,Fan Account,loveablecardib,False,1218
Tue Oct 05 18:40:35 +0000 2021,"there’s one thing i really like about sleeping now, the fact that I am cuddled by such a cute fox……",ninjin x akai bot,ninjinandakai,False,34
Tue Oct 05 18:40:35 +0000 2021,@apackof2 @BowiedipDe @CraigDMauger Not the person posting a meme as an argument calling someone else “intellectually weak and lazy”…,👩🏼‍💻 Malice in Blunderland,IDntNderstnd,False,84
Tue Oct 05 18:40:35 +0000 2021,"@KThoren_565 @bg729 @sandibachom Sir, with all due respect, you can't. Somehow, this went from agreeing to defendin… https://t.co/G0cBYUGgfl",Michelle Duffey,Mickyduf,False,20
Tue Oct 05 18:40:35 +0000 2021,Sh-Should I draw this? https://t.co/rMRPByqcEI,NegaNotthisagain,NegaNottie,False,121
Tue Oct 05 18:40:35 +0000 2021,"taking compliments is so hard and for what?? mfs be like ""you're funny"" and I just go ""ok and what about it?"" like… https://t.co/vO846c7gM1",khadija,djwildin_,False,909
Tue Oct 05 18:40:35 +0000 2021,RT @JeanieBuss: It was never a matter of IF we will retire #16 but WHEN. Congratulations on your retirement @paugasol 💜💛 #StayTuned #Lakers…,VRibas,vicentribas_9,False,18
Tue Oct 05 18:40:35 +0000 2021,"RT @tuyoki: when i first started dark souls, i thought “this isn’t the type of game i would normally play, it may be too difficult and i wo…",☄️ lasered toast ☄️,laserrlight,False,235
Tue Oct 05 18:40:35 +0000 2021,RT @CryptoJobs3: $CHZ H4 ready for a big pump !! https://t.co/ASCdqt2INC,Obama Pump +30%,RealObamaPump,False,2860
Tue Oct 05 18:40:35 +0000 2021,"RT @Roboloid: #SmashBrosUltimate #KingdomHearts #KHUX
If Union X were still alive you KNOW we would've gotten a Medal for Smash Sora! https…",🔞Hero After Dark🔞,HeroThatHates,False,158
Tue Oct 05 18:40:35 +0000 2021,"Vanity and pride are different things, though the words are often used synonymously. A person may be proud without… https://t.co/a3iUbufZ9r",♡,hrtfIia,False,3
Tue Oct 05 18:40:35 +0000 2021,@ShahbazMKhan Sadly I tell myself this every year,Official🐐j0nn’s son (3-1) and (0-0),Officialj0nnson,False,95
Tue Oct 05 18:40:35 +0000 2021,RT @wntxrr: how i want it to be:                 how it is: https://t.co/8kcWdpeDAg,🌸,kissmypink_x,False,3778
Tue Oct 05 18:40:35 +0000 2021,"RT @Matt_Greenwings: Evolution, you’re crazy but I love you 😘 

📸 Anteros formosus © Jose Alberto Cubero Guevara https://t.co/CaQCrSBJgS",zutalorz,zutalorz,False,82
Tue Oct 05 18:40:35 +0000 2021,"RT @whereisjoon: people have been saying how much they like my icon, would anyone want a spoopy lockscreen/background??🥺",₇,_i0613,False,356
Tue Oct 05 18:40:35 +0000 2021,RT @JadaFuckingDoll: I take pride in being kind &amp; gracious life is way too short to be trying to play the fake bully / mean girl role.,VEE.,__VEEg,False,1174
Tue Oct 05 18:40:35 +0000 2021,RT @carolecadwalla: This attempt by Facebook to discredit the testimony today of Facebook whistleblower @FrancesHaugen is so utterly misgui…,Franchesca,Frantasaur,False,165
Tue Oct 05 18:40:35 +0000 2021,"RT @soIdierbxy: ‘I watch supernatural for the plot’
the plot: https://t.co/wxC82MavHU",Caitlin,finallyc8tlin,False,99
Tue Oct 05 18:40:35 +0000 2021,This is how a badly-run landfill site in Belfast/Lisburn is affecting a young boy with asthma. He has been admitted… https://t.co/ac0w4OSwjl,Denise O'Neill,Denise__ONeill,False,177
Tue Oct 05 18:40:35 +0000 2021,@Jar_Jar_Siwa it's a blowjob joke man,chal,nyabimbo,False,1258
Tue Oct 05 18:40:36 +0000 2021,"RT @damskotrades: It's my pleasure to give away one of the frens to my followers!🍟

You know the drill, like / RT / Follow --&gt; @fastfoodfre…",jpeggler,jpeggler,False,1022
Tue Oct 05 18:40:36 +0000 2021,@fatherrwethu I WANNA BE ON THIS TRACK !!,Double U,justwomba,False,1198
Tue Oct 05 18:40:36 +0000 2021,"RT @apexworldnews: UK: The Home Secretary, Priti Patel announced the launch of an independent inquiry into police failings following the ki…",Retlaw🇺🇸,Retlaw1911,False,994
Tue Oct 05 18:40:36 +0000 2021,"RT @PopBase: Olivia Rodrigo speaks about the Free Britney movement in her new interview with Teen Vogue.

“I’m so happy that Britney’s case…",🌹,Janaucy,False,1527
Tue Oct 05 18:40:36 +0000 2021,"RT @BubbaWallace: But 13th on them damn road tracks thingamahjigs… I’ll take it..along with an adult beverage!!!

🍻 me",Gloria Ann Walthour,AnnWalthour,False,5963
Tue Oct 05 18:40:36 +0000 2021,"RT @BitBrawlio: Mega Giveaway!

@BitBrawlio (Us) @BitBaddies &amp; @XtinctSanctuary are doing a mega giveaway!

3 People Will Win 3 NFTs. (1 Ea…",Mr Punk,alain_devismes,False,640
Tue Oct 05 18:40:36 +0000 2021,RT @humorandanimals: a corgis butt is 30% air making it naturally float https://t.co/RrdnpMDKdg,Ana Ka,Cucumbe62496363,False,817
Tue Oct 05 18:40:36 +0000 2021,RT @koreansoyyboyy: @markbattles317 Ok but HBU with @its12fifteen gives me whiplash the way I'm bumping along https://t.co/pvUVaVJ2SJ,Mark Battles,markbattles317,True,215958
Tue Oct 05 18:40:36 +0000 2021,hyunjin's rap verse had me bopping along this boy is so good i will never understand,mya | chan day!!!,sunlitinniee,False,30
Tue Oct 05 18:40:36 +0000 2021,"RT @javisstunner: Guy, let's follow the link of the video and help subscribe, like and listen to the
#Gulinzita_by_vanessapeerry and also f…",🔴Mai Keem 😜🇺🇬,MaiKeem1,False,9733
Tue Oct 05 18:40:36 +0000 2021,"@AdamSerwer ""Fear"" is what people feel. ""Humiliation"" is a media narrative.",Aristarchus Patrinos,ap399,False,101
Tue Oct 05 18:40:36 +0000 2021,RT @BestGayTweets: My professor is pretty fit so I didn’t mind working for my extra credit 😉 https://t.co/NBwec5VH93,💦💖🔪,bigbootywv,False,37
Tue Oct 05 18:40:36 +0000 2021,@ChelseaDan5 A lot of Edgware rd Chelsea used to drink in there back in the day,Sir Muttley OBE UTAG,MuttleyObe,False,495
Tue Oct 05 18:40:36 +0000 2021,"RT @denarskis: My dad was a very funny man - he's the one who taugh
The best way to pay for a lovely moment is to enjoy it.

⛄
فۣۗـۙوۣغۣۗـۙ…",Meiske monoarfa ,meiskemonoarfa,False,37
Tue Oct 05 18:40:36 +0000 2021,"RT @Tallullaby: My body is a 𝐭𝐞𝐦𝐩𝐥𝐞.

#ZerokDomination https://t.co/IQ8X5GlEd7",dia,nxradrenalina,False,137
Tue Oct 05 18:40:36 +0000 2021,I’m on the list.,iman🌸🌸.,imanie,False,1729
Tue Oct 05 18:40:36 +0000 2021,RT @STXNN_PIIPE: I don't know if this Woman is real or a catfish but she is fine asf.,Liz Bay🦋,RealLizBay,False,4030
Tue Oct 05 18:40:36 +0000 2021,"RT @KingpinsMaster9: Turn on my notification 🔔, screenshot &amp; send to my DM for shout-outs, (tweets drop every 10 minutes), follow me @Kingp…",Ms Steph,JJAS445_SEP,False,48536
Tue Oct 05 18:40:36 +0000 2021,RT @imkrisyim: disney lawyers stopping mickey donald and goofy from appearing in smash,shadow company,shadowc08636471,False,90
Tue Oct 05 18:40:36 +0000 2021,"RT @Profdilipmandal: In solidarity! Thanks @TanDhesi, Member of Parliament, Britain.",Vivek kumar,vivek90466,False,96
Tue Oct 05 18:40:36 +0000 2021,RT @Margikrap: reposting a patreon illust from last year :) https://t.co/Bf2uC27ovT,Hideki,Hidekiorsomthn,False,35
Tue Oct 05 18:40:36 +0000 2021,@certifiedgayz you got a good 20 years over me actually,zombpre🩸,_onlystans,False,1419
Tue Oct 05 18:40:36 +0000 2021,"@MattWalshBlog We’re going to find out this guy is an “ally”, trying to stir up a fake hate crime.",Jaime Smith,airdelp3,False,22
Tue Oct 05 18:40:36 +0000 2021,"RT @appocore: hell yeah i love NFTs

Nice
Fuckin
Titties",💀🕸 𝔣. 𝔱𝔥𝔬𝔱 𝔴𝔦𝔱𝔠𝔥𝔤𝔢𝔯𝔞𝔩𝔡 🔮🎃,ThaGreatCatsby,False,584
Tue Oct 05 18:40:36 +0000 2021,Also I didn't like kissing him. He was a good kisser but he tasted like weed and poppers and it made my stomach tur… https://t.co/XFh8lBr4Ty,🔞,NO69Heaux,False,1225
Tue Oct 05 18:40:36 +0000 2021,"RT @Chosen1Dom: My problem is I HEAR what you SAYING, but I SEE how you moving.",miranda🌺,miraanndda1,False,429
Tue Oct 05 18:40:36 +0000 2021,@SeanShilinsky I read that the Phantom of Fenway was going if it's true I'm not sure,Italianjo,Baboonesux,False,223
Tue Oct 05 18:40:36 +0000 2021,"RT @colingbrooks: How outrageous for Sunak to say business is ""drunk on cheap labour"", when for 11yr Tory govmnts have supported zero hrs c…",Rose,Rose58111178,False,333
Tue Oct 05 18:40:36 +0000 2021,@MsJazzybelle Honestly I can’t blame nobody in these cases I mean God blessed us all but that is understandable,Ken Great,KenGreat8,False,170
Tue Oct 05 18:40:36 +0000 2021,RT @WildWitch__: Sub and send 'twitter' for a free anal vid 🔥🐮⤵️ https://t.co/WzJ3eGg6Vx,𝐸𝓂𝑜𝓇𝒾 🌺 $4 OF,emoriiisp,False,67996
Tue Oct 05 18:40:36 +0000 2021,RT @basic_knowledg: This is how a gearbox works https://t.co/Wl6OYifJPg,Samuel Ribeiro,euribeirousa,False,9
Tue Oct 05 18:40:36 +0000 2021,"Thank you,@maria_spinetti. You made my day. ❤️ It is such a delight to watch you go from an undergraduate, graduate… https://t.co/MigTJ42lzv",Marisa Macy,marisa_macy,False,4368
Tue Oct 05 18:40:36 +0000 2021,"RT @SantoryoLoL: To celebrate release of Dragonmancer Kai'Sa, I'm doing a giveaway for a 1350 RP skin of your choice 💚🐉

To enter:
• Follow…",spoky bnuyboy,Ezralygos,False,54
Tue Oct 05 18:40:36 +0000 2021,"RT @RBReich: Poverty is a policy choice. In the richest country in the world, it is absolutely inexcusable that millions of our children ar…",Sean Turner💛 Wear a mask!,allareblessed,False,21374
Tue Oct 05 18:40:36 +0000 2021,"@gardenngather @wexfordopera I've gone for the last five years with my Dad, since Mam died. It's actually a fab wee… https://t.co/gFGeGeVHkJ",Carol,cags_mcs,False,2321
Tue Oct 05 18:40:36 +0000 2021,"Rome is manifestly cursed, and yet against my better judgement I am hopelessly besotted.",Night of the Living Ed,Tedwardcaio,False,354
Tue Oct 05 18:40:36 +0000 2021,RT @sanaaamira_: just a real nigga w/o trying too,Himmothy,roadrunner96_,False,739
Tue Oct 05 18:40:36 +0000 2021,#RockstarGames why doesn’t ulp move out of the foundry in act 2 of doomsday heist in #GTAOnline ? How come you have… https://t.co/amkDkX8aGs,Mayank,maxexy95,False,2
Tue Oct 05 18:40:36 +0000 2021,RT @Idontknowyoucuh: Man I love spooky season 😂 https://t.co/rcNG3TNDNw,Ella,1allelaflare,False,1716
Tue Oct 05 18:40:36 +0000 2021,RT @TEJUANx: Y’all always care when Instagram down but who cared when I was down ??,Ashley,yungashleyH,False,9
Tue Oct 05 18:40:36 +0000 2021,"RT @yeahitsjin: In honor of today’s news, I will show y’all my favorite Kingdom Hearts scene https://t.co/NZeJYpIdYP",Down With the S(wewy)ickness🏳️‍⚧️,CoalguyPinaCola,False,209
Tue Oct 05 18:40:36 +0000 2021,"RT @your_favoriti: #ORIGINSbySteve is proof that regardless of our differences, music brings us all together. It taught me to own my ORIGIN…",ImageNation PR 💣,ImageNationPR,False,556
Tue Oct 05 18:40:36 +0000 2021,Considering I am currently in Berlin and will be going to Mexico in December before finding myself in NY until next… https://t.co/RvxnNEWJp7,Nicolas Pedrero-Setzer,NicoPSetzer,False,235
Tue Oct 05 18:40:36 +0000 2021,"RT @James__Shooter: The more I hear from @seawilding, the more inspirational I find it.

Communities training communities to look after the…",Matt Hay,matthay44,False,357
Tue Oct 05 18:40:36 +0000 2021,RT @BerdanKristin: Silence is A Super Power https://t.co/NBZP6mx72E,i am the mad philosopher.,LoganKenoras1,False,2331
Tue Oct 05 18:40:36 +0000 2021,RT @Ebonie_QT: Having to prove you make 3x the rent…in a country that severely underpays its workers…is a scam in and of itself. One of the…,nicole,mycosmicdesign,False,123
Tue Oct 05 18:40:36 +0000 2021,RT @paranoidlikes: You have to be a little ugly to be hot. Perfection is unstimulating,fantomaya,fantomaya,False,1
Tue Oct 05 18:40:36 +0000 2021,i don’t remember this part???,trey songz,thatkid_doingit,False,4949
Tue Oct 05 18:40:36 +0000 2021,"RT @mango_shpango: bet time 👀👀👀👀??
if i hit 1.5k by halloween il draw everyone who replies as a little ghost :]",mango :D HALLOWEEN SMP :D📌,mango_shpango,False,1323
Tue Oct 05 18:40:36 +0000 2021,"I then went back to my roots – making art. I kept on creating to destress, then realized, my muse was splooting rig… https://t.co/GRuA6l5h76",DorgiBit,dorgibit,False,3974
Tue Oct 05 18:40:37 +0000 2021,"RT @Otto_English: In 2013 Nadine Dorries reportedly employed her daughter on a salary of £40,000–45,000 as an office manager, even though s…",Ashfinecut,Ashfinecut,False,372
Tue Oct 05 18:40:37 +0000 2021,RT @FatCash7: Life styles of the rich and famous!!  $RGBP n $SPQS You do you baby I’m holding n if it goes down I’m buying. Not missing the…,millionairemind1978,types1978,False,52
